folder_name	RGID	RGLB	RGPL	RGPM	RGSM	RGDS1	RGDS2	RGPU
fb95ddc3-a3c4-488f-a907-751be784e125	SRR3052410	SRR3052410_LB	ILLUMINA	HiSeq2000	D_OX1570	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052410_PU
6c9bab05-4f44-4ba0-9689-94dc73a47305	SRR5290141	SRR5290141_LB	ILLUMINA	HiSeq4000	D_CML656	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290141_PU
a188ae33-52b1-41b7-b3c0-2b4c7d4833e8	SRR3052133	SRR3052133_LB	ILLUMINA	HiSeq2000	D_Normal_donor_1991	Smart-seq2	normal	SRR3052133_PU
ef5b30a6-b07d-4878-80a5-a56bee79b0a3	SRR3053066	SRR3053066_LB	ILLUMINA	HiSeq2000	D_OX824	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053066_PU
d06df919-7e58-4e6b-bcf2-5610174999a5	SRR5290216	SRR5290216_LB	ILLUMINA	HiSeq4000	D_CML25	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290216_PU
19e2e28a-1885-4f24-8978-d1d6c4e015f8	SRR5289810	SRR5289810_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289810_PU
fd187a65-0160-4b60-ae55-4756a4ce2ddb	SRR5289853	SRR5289853_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289853_PU
b7a181d9-11e0-40ef-b10a-24befcac2431	SRR5289887	SRR5289887_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289887_PU
8a9351cb-1ea8-4a9f-9533-3facaf7c7b04	SRR5296683	SRR5296683_LB	ILLUMINA	HiSeq4000	D_OX703	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296683_PU
34d4d14b-5335-4e2a-836c-be81896b6b1d	SRR3052836	SRR3052836_LB	ILLUMINA	HiSeq2000	D_OX2125	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052836_PU
6328f30e-2493-41db-b6f0-31ab79854115	SRR5290357	SRR5290357_LB	ILLUMINA	HiSeq4000	D_Normal_donor_lonza_age_22	Smart-seq2	normal	SRR5290357_PU
4a99d0a4-5287-43e3-a3c6-219a6c6d08e0	SRR3052477	SRR3052477_LB	ILLUMINA	HiSeq2000	D_OX1674	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052477_PU
8a5a871c-57b4-4b60-988c-6fc23d63a883	SRR5296658	SRR5296658_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296658_PU
ba19c3b9-ae8c-4acd-bf0b-8357f3efcfc3	SRR5296932	SRR5296932_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296932_PU
e9f7d96d-04c0-4471-9215-bdc91d2f9e28	SRR3052462	SRR3052462_LB	ILLUMINA	HiSeq2000	D_OX1674	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052462_PU
db964be9-53f3-4cdf-975d-7e50f0dfc7bc	SRR5290377	SRR5290377_LB	ILLUMINA	HiSeq4000	D_Normal_donor_1989	Smart-seq2	normal	SRR5290377_PU
771f61e2-d692-4720-821e-1640d9c02094	SRR5296936	SRR5296936_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296936_PU
78a19276-1f41-4746-aab2-e6db80495615	SRR5289925	SRR5289925_LB	ILLUMINA	HiSeq4000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289925_PU
cf2607a4-6d15-476b-ab40-0e40a3bcd0c9	SRR3052454	SRR3052454_LB	ILLUMINA	HiSeq2000	D_OX1674	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052454_PU
7b44ab70-a1d2-42c6-97e4-4e224d92280d	SRR3052397	SRR3052397_LB	ILLUMINA	HiSeq2000	D_OX1570	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052397_PU
524881e3-2835-4255-8b4e-198ee7e94f44	SRR3053119	SRR3053119_LB	ILLUMINA	HiSeq2000	D_OX967	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053119_PU
fa55fe96-148c-43dd-8d1d-f2d333e503ce	SRR5290407	SRR5290407_LB	ILLUMINA	HiSeq4000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290407_PU
d38d13a5-4017-4241-9817-ad847d3876ba	SRR3053120	SRR3053120_LB	ILLUMINA	HiSeq2000	D_OX967	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053120_PU
5da841c8-35b5-4a55-a3c0-e3374f8d0ba5	SRR3052186	SRR3052186_LB	ILLUMINA	HiSeq2000	D_Normal_donor_1991_with_ERCC	Smart-seq2	normal	SRR3052186_PU
4d6e38f4-7b47-40d8-81b8-effc71367366	SRR5290103	SRR5290103_LB	ILLUMINA	HiSeq4000	D_CML960	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290103_PU
b8c53ba4-e479-4ba4-99dc-187f7aba37c5	SRR3052293	SRR3052293_LB	ILLUMINA	HiSeq2000	D_OX1302	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052293_PU
fac83655-d39d-4249-bd6f-b9e806feae71	SRR5296772	SRR5296772_LB	ILLUMINA	HiSeq4000	D_OX1705	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296772_PU
25579c66-3288-4a20-adbd-fa09d62a7b4e	SRR3052860	SRR3052860_LB	ILLUMINA	HiSeq2000	D_OX2125	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052860_PU
d634d230-62cf-48bf-8ba3-0dd49c4af4f6	SRR5289866	SRR5289866_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289866_PU
95cbee44-d271-4005-bc7f-b020b8beac21	SRR3052944	SRR3052944_LB	ILLUMINA	HiSeq2000	D_OX714	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052944_PU
e7f59fce-1ed7-4d9b-b7f4-07c373f58a69	SRR5290273	SRR5290273_LB	ILLUMINA	HiSeq4000	D_CML15	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290273_PU
4959672c-8dfb-4689-ba5a-b4e96932ab3b	SRR3053022	SRR3053022_LB	ILLUMINA	HiSeq2000	D_OX824	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053022_PU
1acf0689-8402-46f0-9bec-f64d8393efcc	SRR5290281	SRR5290281_LB	ILLUMINA	HiSeq4000	D_Normal_donor_Petter	Smart-seq2	normal	SRR5290281_PU
cf83a94f-ee0f-48c0-a896-3e08fb230f70	SRR5290302	SRR5290302_LB	ILLUMINA	HiSeq4000	D_Normal_donor_Petter	Smart-seq2	normal	SRR5290302_PU
37ecf4c6-298f-4547-b773-c2a947d3d49b	SRR3052610	SRR3052610_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052610_PU
938ebdd1-1c62-4a23-a9b5-d71d9264ed57	SRR5290099	SRR5290099_LB	ILLUMINA	HiSeq4000	D_CML960	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290099_PU
24c7f229-9f56-456f-8215-99cebf330a0b	SRR3052600	SRR3052600_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052600_PU
afde24fc-a275-4776-aa99-3bcf9f49186d	SRR5296818	SRR5296818_LB	ILLUMINA	HiSeq4000	D_OX1083	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296818_PU
f065b964-a7bb-442c-a786-ddc655046ac8	SRR5289967	SRR5289967_LB	ILLUMINA	HiSeq4000	D_OX710	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289967_PU
b7440b1b-5b8e-494b-bdd7-6686d69e3897	SRR5289852	SRR5289852_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289852_PU
ea788271-161e-4f6a-ab35-13557484328e	SRR5289945	SRR5289945_LB	ILLUMINA	HiSeq4000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289945_PU
275e07d9-01ec-477a-ba63-37f124e5dd7b	SRR3052081	SRR3052081_LB	ILLUMINA	HiSeq2000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052081_PU
86e96937-a13b-4a0b-b746-6612a588f3d8	SRR5290294	SRR5290294_LB	ILLUMINA	HiSeq4000	D_Normal_donor_Petter	Smart-seq2	normal	SRR5290294_PU
7a1f6e4c-5739-4299-aae0-8f9474d83e94	SRR3052638	SRR3052638_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052638_PU
5d2e66bb-813a-4995-8cb2-73a6167b4646	SRR3052106	SRR3052106_LB	ILLUMINA	HiSeq2000	D_Normal_donor_1989	Smart-seq2	normal	SRR3052106_PU
e8c6ffe4-4bce-45ec-bf40-062418ebf72e	SRR5290477	SRR5290477_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290477_PU
884f630c-b844-411e-8eb7-3f77eb87865f	SRR3052935	SRR3052935_LB	ILLUMINA	HiSeq2000	D_OX714	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052935_PU
92c51b81-7a13-41db-a716-42821000a51b	SRR3052709	SRR3052709_LB	ILLUMINA	HiSeq2000	D_OX2038	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052709_PU
097e1041-ced3-4e30-8918-18dd29057da6	SRR5297019	SRR5297019_LB	ILLUMINA	HiSeq4000	D_CML22	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5297019_PU
5e98a8a0-4540-4f0d-973e-1c59328d2108	SRR3052303	SRR3052303_LB	ILLUMINA	HiSeq2000	D_OX1302	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052303_PU
34c857de-085f-4e46-95da-79dd009b6caf	SRR5296820	SRR5296820_LB	ILLUMINA	HiSeq4000	D_OX1083	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296820_PU
d3c66416-7288-4b4c-8fe1-41aeada856a7	SRR3052999	SRR3052999_LB	ILLUMINA	HiSeq2000	D_OX753	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052999_PU
f13784e7-9996-4620-829c-0602fb1beba6	SRR5289875	SRR5289875_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289875_PU
4b7d0cf4-be01-49da-b329-c31b1d783cbd	SRR3053046	SRR3053046_LB	ILLUMINA	HiSeq2000	D_OX824	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053046_PU
76122199-3150-4e17-a2a2-b1ed45f9c70c	SRR5290203	SRR5290203_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290203_PU
62458fb0-5062-44aa-abf9-63413967a9be	SRR5289832	SRR5289832_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289832_PU
90552c89-5d97-49b0-a244-99a5175c5230	SRR5296925	SRR5296925_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296925_PU
213c8830-71b4-4921-894a-952e897f163f	SRR5297035	SRR5297035_LB	ILLUMINA	HiSeq4000	D_CML22	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5297035_PU
02ad3e65-260f-4384-8156-8a2dd769aaae	SRR5290411	SRR5290411_LB	ILLUMINA	HiSeq4000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290411_PU
9bfb9949-7299-4ced-ae87-6036924401b5	SRR3053114	SRR3053114_LB	ILLUMINA	HiSeq2000	D_OX967	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053114_PU
7efa17bf-3567-4e6d-9680-fa579f2348ec	SRR5289934	SRR5289934_LB	ILLUMINA	HiSeq4000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289934_PU
82dbc05b-559a-4428-8658-e27b92af3772	SRR5290236	SRR5290236_LB	ILLUMINA	HiSeq4000	D_CML22	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290236_PU
913e95b5-0e1b-4dc8-a800-2314fc7e6542	SRR3053090	SRR3053090_LB	ILLUMINA	HiSeq2000	D_OX967	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053090_PU
d276bec8-3081-4c07-acfb-652fbb8462d9	SRR5296829	SRR5296829_LB	ILLUMINA	HiSeq4000	D_OX1083	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296829_PU
e98cbb18-2848-43b2-afa4-afbd39291cc7	SRR5290067	SRR5290067_LB	ILLUMINA	HiSeq4000	D_OX2286	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290067_PU
a1d7d192-48a2-4759-a628-fff28cd27cc7	SRR5297042	SRR5297042_LB	ILLUMINA	HiSeq4000	D_CML15	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5297042_PU
dd9801d4-9dd6-4678-89b5-ccdbfdf1e152	SRR5290513	SRR5290513_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290513_PU
8cbf8f47-d880-45bd-9e0d-e54b5584662f	SRR5296777	SRR5296777_LB	ILLUMINA	HiSeq4000	D_OX1705	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296777_PU
48e08e72-b71f-49b9-acf7-4d93d1e53b4e	SRR3052676	SRR3052676_LB	ILLUMINA	HiSeq2000	D_OX2038	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052676_PU
095c846f-192f-4843-98fa-b2a70498ae8b	SRR3052590	SRR3052590_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052590_PU
7af31234-df68-4ac8-947a-6e64f20abd96	SRR5290499	SRR5290499_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290499_PU
939d9043-f294-4b8c-90f3-407a7d4944b9	SRR3052464	SRR3052464_LB	ILLUMINA	HiSeq2000	D_OX1674	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052464_PU
91180b66-b902-4b53-b93b-fc197aedbc61	SRR5296779	SRR5296779_LB	ILLUMINA	HiSeq4000	D_OX1528	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296779_PU
641e5694-3389-44ee-a227-6348d12bbd28	SRR5289874	SRR5289874_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289874_PU
5838ccc7-b3be-421a-80b8-8e5d75bb16a2	SRR5289845	SRR5289845_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289845_PU
e8aa2d6f-698a-4e09-bf12-cb1af8e1a55a	SRR5289899	SRR5289899_LB	ILLUMINA	HiSeq4000	D_CML1203	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289899_PU
47b3ec67-450a-47cb-84d6-24717d229b57	SRR3052402	SRR3052402_LB	ILLUMINA	HiSeq2000	D_OX1570	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052402_PU
c4f96290-04e9-4e03-911a-005f88125447	SRR5297010	SRR5297010_LB	ILLUMINA	HiSeq4000	D_CML22	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5297010_PU
835bf1d6-26af-49dc-bdd8-4fa2ace14f7b	SRR3052601	SRR3052601_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052601_PU
870642e8-ebd3-401c-858a-e12625c97dc9	SRR5296719	SRR5296719_LB	ILLUMINA	HiSeq4000	D_OX2343	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296719_PU
71a496e2-ed46-41d4-be5c-ab4f0be7b41e	SRR3052065	SRR3052065_LB	ILLUMINA	HiSeq2000	D_K562	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052065_PU
424d908f-b981-4b96-8d30-30d9b84d1d84	SRR3052431	SRR3052431_LB	ILLUMINA	HiSeq2000	D_OX1674	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052431_PU
81bbfdb6-db90-4747-8a23-3d02fc16aab2	SRR3052301	SRR3052301_LB	ILLUMINA	HiSeq2000	D_OX1302	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052301_PU
35a0116f-8d75-4e7d-89b7-c0208ff562d1	SRR3052694	SRR3052694_LB	ILLUMINA	HiSeq2000	D_OX2038	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052694_PU
e748de87-a30e-41cd-a3fa-ce96ceb276e3	SRR3053115	SRR3053115_LB	ILLUMINA	HiSeq2000	D_OX967	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053115_PU
a25ca70f-cd86-49ed-a06c-572d807a54f7	SRR5290194	SRR5290194_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290194_PU
9bd9d1e3-012d-4196-a25e-c4fd335619ed	SRR5290417	SRR5290417_LB	ILLUMINA	HiSeq4000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290417_PU
0c7c67b0-8b85-4f45-823a-a3f166adf79c	SRR5296808	SRR5296808_LB	ILLUMINA	HiSeq4000	D_OX1528	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296808_PU
ad0603ad-f630-4fdc-81b0-13242908c222	SRR5290507	SRR5290507_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290507_PU
c2a7464a-cb40-4989-8318-2864e3cfd8ea	SRR5290243	SRR5290243_LB	ILLUMINA	HiSeq4000	D_CML22	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290243_PU
cafac98b-9d0e-4c4f-b3ed-760b4345c881	SRR3052247	SRR3052247_LB	ILLUMINA	HiSeq2000	D_OX1249	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052247_PU
efa47d64-1698-40b1-9548-e6fd1df3a979	SRR5290189	SRR5290189_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290189_PU
fbe0fab8-94a4-4f86-8f17-fcf1789cfffb	SRR5297057	SRR5297057_LB	ILLUMINA	HiSeq4000	D_CML15	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5297057_PU
97c725fc-2aa0-454c-925f-7e45bee68e68	SRR5290519	SRR5290519_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290519_PU
d41bae8b-38bb-4d74-b6c0-09e0eac4aa0c	SRR5290264	SRR5290264_LB	ILLUMINA	HiSeq4000	D_CML15	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290264_PU
9f05514f-cebc-41f5-b25d-26158ec41b6f	SRR5296990	SRR5296990_LB	ILLUMINA	HiSeq4000	D_CML25	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296990_PU
b1345c56-b17a-4bbf-be76-783b4593a101	SRR5296639	SRR5296639_LB	ILLUMINA	HiSeq4000	D_OX750	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296639_PU
25c0ec10-10dd-4ee4-9cc1-59b7b5b4aa72	SRR5290190	SRR5290190_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290190_PU
f411d893-57e9-4a3e-a46c-24ef42179a1a	SRR5296702	SRR5296702_LB	ILLUMINA	HiSeq4000	D_OX2343	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296702_PU
8b41f65e-24fb-4cca-bf9d-251f70861d79	SRR5290304	SRR5290304_LB	ILLUMINA	HiSeq4000	D_Normal_donor_Petter	Smart-seq2	normal	SRR5290304_PU
94b440ce-8d2f-49a8-9615-161a00ba017f	SRR5289988	SRR5289988_LB	ILLUMINA	HiSeq4000	D_OX710	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289988_PU
c0ec27d2-d592-4157-aeba-94f7c4eb0d5f	SRR3052761	SRR3052761_LB	ILLUMINA	HiSeq2000	D_OX2046	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052761_PU
18b695b9-37d0-4dcd-b96a-53a909b77e4f	SRR5296957	SRR5296957_LB	ILLUMINA	HiSeq4000	D_CML25	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296957_PU
2724339c-1ebd-48e4-a106-7b7acc44dc14	SRR3053015	SRR3053015_LB	ILLUMINA	HiSeq2000	D_OX824	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053015_PU
0ac4bad3-50d1-43dc-8395-2126f7785288	SRR5296934	SRR5296934_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296934_PU
a50ea692-17a0-4a21-9b5d-00394d98b4fe	SRR5290436	SRR5290436_LB	ILLUMINA	HiSeq4000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290436_PU
3b95cb5a-f775-4890-ad2c-90b46920d074	SRR3053055	SRR3053055_LB	ILLUMINA	HiSeq2000	D_OX824	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053055_PU
a1013654-c5a2-49b0-87b2-64a097d265a8	SRR5296799	SRR5296799_LB	ILLUMINA	HiSeq4000	D_OX1528	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296799_PU
7f873c23-794a-43d5-99fb-4f22a031bc90	SRR5296923	SRR5296923_LB	ILLUMINA	HiSeq4000	D_CML656	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296923_PU
060c726f-5b47-43bb-9098-f96c76f418ab	SRR3052621	SRR3052621_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052621_PU
7f5e657e-8c98-413b-96ad-d9fc9609b503	SRR5290280	SRR5290280_LB	ILLUMINA	HiSeq4000	D_Normal_donor_Petter	Smart-seq2	normal	SRR5290280_PU
c5940a48-b0af-4b01-abba-170856c31fd8	SRR5290012	SRR5290012_LB	ILLUMINA	HiSeq4000	D_CML691	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290012_PU
5f9c88f1-fe60-4a61-b22d-6287587cbb41	SRR5290000	SRR5290000_LB	ILLUMINA	HiSeq4000	D_OX710	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290000_PU
b73bfc76-d32c-41b8-9365-55dc9b51257f	SRR5296815	SRR5296815_LB	ILLUMINA	HiSeq4000	D_OX1083	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296815_PU
261bdccb-b9b7-41f4-868f-e48862b49dca	SRR3052318	SRR3052318_LB	ILLUMINA	HiSeq2000	D_OX1302	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052318_PU
6a775fdc-233b-4a53-95c2-9ca216a2336b	SRR3052631	SRR3052631_LB	ILLUMINA	HiSeq2000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052631_PU
80f1b098-890d-4702-aa74-c8a500aba914	SRR5290446	SRR5290446_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290446_PU
a31f249e-005c-413e-8ec7-5153f15a2763	SRR5289992	SRR5289992_LB	ILLUMINA	HiSeq4000	D_OX710	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289992_PU
cb5f1d27-7774-4363-81b2-b8f0d8ec9e4e	SRR5289990	SRR5289990_LB	ILLUMINA	HiSeq4000	D_OX710	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289990_PU
f54a4130-f16e-487e-b484-afa8c56e84ba	SRR3052414	SRR3052414_LB	ILLUMINA	HiSeq2000	D_OX1570	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052414_PU
3125622f-4cba-43e0-99aa-6cf98149714c	SRR3052285	SRR3052285_LB	ILLUMINA	HiSeq2000	D_OX1302	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052285_PU
4bd4b472-5b7f-4116-9866-d3ea1715cb23	SRR5290126	SRR5290126_LB	ILLUMINA	HiSeq4000	D_CML656	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290126_PU
0f65b1fb-06f4-4dcd-b58f-9d7af3fdf0e2	SRR5296888	SRR5296888_LB	ILLUMINA	HiSeq4000	D_CML656	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296888_PU
cba54474-8e74-44ed-897d-17cc0561c80e	SRR5290079	SRR5290079_LB	ILLUMINA	HiSeq4000	D_OX2286	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290079_PU
339201ab-8e8b-4bfb-bf53-41df7e3834c3	SRR5290514	SRR5290514_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290514_PU
e8d31de3-fa99-4077-b142-74acc5e3bde9	SRR5290170	SRR5290170_LB	ILLUMINA	HiSeq4000	D_CML656	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290170_PU
8d779c9c-df3a-4968-95eb-8b3139f41fec	SRR3052931	SRR3052931_LB	ILLUMINA	HiSeq2000	D_OX714	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052931_PU
21d93efb-ec36-4302-bfe0-54aa836103a2	SRR3052411	SRR3052411_LB	ILLUMINA	HiSeq2000	D_OX1570	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052411_PU
0941bda4-0be6-4a51-a9b3-94b93ce50bbe	SRR3052725	SRR3052725_LB	ILLUMINA	HiSeq2000	D_OX2038	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052725_PU
aebb7853-1322-44af-93fd-fa346b1938ec	SRR3052979	SRR3052979_LB	ILLUMINA	HiSeq2000	D_OX753	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052979_PU
e7f34790-ccc8-4668-b87a-cbe64d8bfd46	SRR5289849	SRR5289849_LB	ILLUMINA	HiSeq4000	D_CML1266	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5289849_PU
b792546d-abf3-47a5-adc1-a5e659a314ba	SRR5296930	SRR5296930_LB	ILLUMINA	HiSeq4000	D_CML655	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5296930_PU
04ca6128-3616-42e9-9690-0d77593a928e	SRR5290394	SRR5290394_LB	ILLUMINA	HiSeq4000	D_OX1931	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR5290394_PU
88e343db-8f68-4416-b4a5-e968a1805eef	SRR3052834	SRR3052834_LB	ILLUMINA	HiSeq2000	D_OX2125	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052834_PU
88afaa39-c7cb-447e-8572-c843468e9041	SRR3052702	SRR3052702_LB	ILLUMINA	HiSeq2000	D_OX2038	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052702_PU
be5c612b-4c4e-4cbe-a7b1-5f551f9b0a42	SRR3052664	SRR3052664_LB	ILLUMINA	HiSeq2000	D_OX2038	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3052664_PU
eb1aebe7-ddab-44dd-a438-05699e7e3762	SRR3053136	SRR3053136_LB	ILLUMINA	HiSeq2000	D_CML_OX1407	Smart-seq2	atypical-chronic-myeloid-leukemia	SRR3053136_PU
